restaurant_name,restaurant_url,review_url_location,review_page_number,star_rating,review_lang,review_date,review_text,word_count,char_count,reviewer_name,reviewer_location,reviewer_friend_count,reviewer_review_count,reviewer_photo_count,reviewer_has_profile_image
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,"Maggie was an amazing waitress, so happy with our services. She gave great recommendations and was always attentive to our table to fill up our waters and ask us if we needed anything else. Food was also great!",38,210,Zayin K.,"TN, TN",11,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,Maggie is a great and funny server! She is attentive and has great recommendations! I highly recommend coming here and ask if maggie is there if you do!,28,152,Joe P.,"Southbridge, MA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,"Sat outside on the sidewalk/bistro area. Food was very good especially the brussel sprouts appetizer. We also had the fish fry. It was very good. Our server was Ella and what a sweet, pleasant, attentive server. We will definitely be back.",41,239,Bryon S.,"Rhinelander, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,"Food was great,but the service was excellent. We had Ella and she was so friendly and knowledgeable. What a pleasure she was and it was a Friday evening so they were very busy.",33,176,Susan S.,"San Francisco, CA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,"Lovely place. Food was good, our server Maggie was great and fun. first time here will definitely come back!",19,108,Katie K.,"Kenosha, WI",0,2,2,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/20/2024,Great Caprese Hamburger and Bacon Popcorn.Also great service from Kailey S.Would go again,13,89,Sammie M.,"Two Rivers, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/16/2024,"Kailey gave us exceptional service. Good food and atmosphere. Good food and alcohol selection,",14,94,Tom R.,"Spearfish, SD",0,5,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/9/2024,Server Kailey S. was amazing and very attentive.  Very prompt with drinks and food to our table.  Menu has a variety of items for everyone at our table.,28,152,Celia R.,"Downtown, Milwaukee, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/9/2024,Kailey  S is a great server. The food was great! Good Atmosphere !  Music was a hit very nice company sitting outside,22,117,Melissa R.,"Buffalo Grove, IL",88,4,0,1
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,19,5.0,en,9/9/2024,Such a fun atmosphere! We sat outside and the food was wonderful! Would definitely recommend. Our waitress Kailey S was a great server,23,134,Jamie R.,"Deerfield, IL",0,3,16,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/9/2024,"Great service, great music. Kailey s. was very nice, helpful and answered questions about the menu",16,98,Rachel S.,"IL, IL",29,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/9/2024,"great service, fun vibe! Food was delicious and brought out quickly our server kailey s. was great too!",18,103,Rikki C.,"Los Angeles, CA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/9/2024,This was probably the best Mac and cheese I've ever had!! And our waitress Kailey was super awesome! Overall experience was excellent and would do it again!,27,156,Katherine M.,"Apopka, FL",0,2,1,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/7/2024,Maggie was awesome! Food was excellent!!! Cheese curds with marinara are decadent. Crispy thin pizza was great!,17,111,Jeff B.,"Middletown, DE",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/7/2024,Maggie was a great waitressssssssssssssssssss!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,86,brent b.,"Philadelphia, PA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/7/2024,Maggie is a attentative server with a great attitude. The Mac-n-cheese and Spotted Cow were good.,16,97,Ame A.,"Azle, TX",420,13,1,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/6/2024,this is my first time in Milwaukee and I loved the oak barrel! the food was amazing & the service was amazing! Shout out to Maggie! we were a group of 15 romance authors fresh from a book signing and Maggie was amazing! we'll definitely come back!,47,247,Michelle D.,"Brooklyn, NY",0,3,1,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/6/2024,We had a huge party and Maggie did an amazing job on staying top of everything! #TeamMaggie!,17,92,A A.,"Downingtown, PA",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/6/2024,"Maggie was awesome!! Such a great, hard working server! We had a party of 15 and she was amazing!",19,97,Karen M.,"San Francisco, CA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,20,5.0,en,9/6/2024,"Maggie was an awesome server, very welcoming and made our dining experience even better. Amazing food as well!",18,110,Mike M.,"Beloit, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,9/6/2024,Service was great. Maggie was super friendly and was quick to get us all we needed. Will be back when I'm in town,23,113,Evan G.,"Roscoe, IL",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,9/6/2024,"Food was delicious. Our server, Maggie, was awesome! Very friendly and very attentive.",13,86,Alissa F.,"Loves Park, IL",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,9/6/2024,Maggie the waitress was an amazing server. She was very attentive and never had to ask for anything she was on top of her game. The atmosphere was great and the food amazing. Will be coming back again.,38,201,Crystal M.,"Plano, TX",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,9/6/2024,"I went here for dinner and drinks to catch up with a friend. Avery was the server, and they were AMAZING. My friend was running a little late, but Avery came over and chatted with me and just really made me feel right at home and comfortable in the space. Avery provided both my friend and me with FANTASTIC service. Even though we were their last table for the night, they did not rush us to close out. The food was also GREAT. I got a smashed Peanut Butter and Jam burger. It was the perfect amount of spicy and sweet and savory for me. The Nashville hot fries were perfectly seasoned. (I'm not a huge fan of spicy things, these were very mild for spicy so that was perfect for me.) Overall I recommend stopping in. Even if it is just for a drink because the bar is also great. Brandon was our bartender once we closed out with Avery, and he was also so charming! Brandon also makes PHENOMENAL drinks! Highly recommend!",174,921,Kaye V.,"Milwaukee, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,9/1/2024,Kailey S. was great! Service and food were great! Cool restaurant. Fast service and clean.,15,90,Brynne B.,"Ladue, MO",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,8/31/2024,Ella was an amazing server and made us feel so welcomed!! Excellent service!!!!!!!!!!!!!!!!!!!,13,94,Kelly G.,"Bloomingdale, IL",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,8/31/2024,"I've been here for a dinner, and a brunch. Had Maggie both times, holy spotted cow that is a great server. When you show up to enjoy a good meal, ask for Maggie.",33,161,Brennen L.,"Ocean Walk Resort Condo, Daytona Beach, FL",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,8/31/2024,"Dinner was amazing yesterday and our waitress Maggie did an amazing job. The menu had so many great options and my group loved everything we got. highly recommend everyone stops by here, and if possible get Maggie",37,213,Alex S.,"SoMa, San Francisco, CA",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,8/26/2024,"Kailey was an amazing server, very knowledgeable and helpful. All of her recommendations were spot on and the food was amazing. Get the Mac and Cheese",26,150,Kathleen C.,"Milwaukee, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,21,5.0,en,8/21/2024,"Food was great, drinks were better... the real gem AVERY behind the bar. Definitely will be back when I'm in town next.",22,119,Jordan P.,"SoMa, San Francisco, CA",0,19,27,1
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/20/2024,We're new to the neighborhood and came in for a quick celebration drink and our server Ella was amazing! So friendly and made our experience very enjoyable!,27,156,cece j.,"Elm Grove, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/18/2024,"Had a great experience here, Ella was a fantastic server! She made sure to check in with us to create a positive experience.",23,124,Matt W.,"Oak Creek, WI",43,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/14/2024,"Went to dinner here tonight and it was amazing! Our server Ella was attentive and helpful, giving us great recommendations. Will definitely be returning!",24,153,Adan E.,"Pleasant Prairie, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/13/2024,"Service was top notch! I came with a friend, and it was our first time. Food was good and our server (Kailey) gave great recommendations. 10/10 would return.",28,157,Shelly B.,"Pleasant Prairie, WI",0,1,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/10/2024,Wonderful food and service! Maggie took great care of our group. Couldn't have asked for better service.,17,104,Rachael B.,"Loves Park, IL",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/10/2024,Maggie was amazing! We were on a time crunch and she was able to get everything out with no errors and we made our show. food was amazing and she did incredible.,32,161,Morgan G.,"Lahaina, HI",0,2,0,0
Oak Barrel Public House,https://www.yelp.com/biz/oak-barrel-public-house-milwaukee,https://www.yelp.com/not_recommended_reviews/oak-barrel-public-house-milwaukee?not_recommended_start=0,22,5.0,en,8/10/2024,Maggie was great! awesome service and food! Will be back because of her!! We had a large group and she was very accommodating and efficient!,25,140,Kaitlyn M.,"Westown, Milwaukee, WI",0,1,0,0
